instID,church_type,instName,language,instNote,placeName,region,county_orig,county_reg,city_orig,city_reg,state_orig,state_reg,latitude,longitude,attendingInstID,attendingChurch,attendingChurchFrequency,persID,persTitle,persName,persSuffix,persRole,persNote,memberType,member,affiliated,order,year,Unnamed: 30,Unnamed: 31,attendingPersID,attendingChurchNote,diocese,diocese_reg
﻿mob.al.0001,﻿cathedral,not recorded,English,,,,,﻿Mobile County,﻿Mobile,﻿Mobile,﻿AL,﻿AL,30.6901203,-88.0458984,,,,﻿mic_portier_901,﻿Rt. Rev.,﻿Michael Portier,﻿D.D.,,,,,,,1840,,,﻿,﻿,﻿Mobile,Mobile
﻿mob.al.0001,﻿cathedral,not recorded,English,,,,,﻿Mobile County,﻿Mobile,﻿Mobile,﻿AL,,30.6901203,-88.0458984,,,,﻿joh_bazin_901,﻿Rev.,﻿John Bazin,,,,,,,,1840,,,﻿,﻿,﻿Mobile,Mobile
﻿mob.al.0001,﻿cathedral,not recorded,English,,,,,﻿Mobile County,﻿Mobile,﻿Mobile,﻿AL,,30.6901203,-88.0458984,,,,﻿gab_chalon_901,﻿Rev.,﻿Gabriel Chalon,,,,,,,,1840,,,﻿,﻿,﻿Mobile,Mobile
﻿mob.al.0001,﻿cathedral,not recorded,English,,,,,﻿Mobile County,﻿Mobile,﻿Mobile,﻿AL,,30.6901203,-88.0458984,,,,﻿jam_mcgarahan_901,﻿Rev.,﻿James McGarahan,,,,,,,,1840,,,﻿,﻿,﻿Mobile,Mobile
﻿mob.al.0035_02,﻿church,﻿Springhill College (Church),English,,,,,﻿Mobile County,﻿Mobile,﻿Mobile,﻿AL,﻿AL,30.69404201,-88.13786472,,,,﻿pet_mauvernay_901,﻿Rev.,﻿Peter Mauvernay,,,,,,,,1840,,,﻿,﻿,﻿Mobile,Mobile
﻿mob.al.9005_02,﻿chapel,﻿Chapel of the Visitation,English,,,,,,﻿Summerville,﻿Somerville,﻿AL,﻿AL,34.47,-86.798889,,,,﻿jas_lesne_901,﻿Rev.,﻿Jas. Lesne,,,,,,,,1840,,,﻿,﻿,﻿Mobile,Mobile
﻿mob.al.9003,﻿church,﻿St. Paul's,English,,,,,,﻿Mount Vernon,﻿Mount Vernon,﻿AL,﻿AL,31.08636548,-88.00993023,,,﻿visited by Rev. G Chalon,﻿g_chalon_901,﻿Rev.,﻿G. Chalon,,,﻿visits other stations on both sides of Mobile bay,,,,,1840,,"﻿https://en.wikipedia.org/wiki/Mount_Vernon,_Alabama",﻿,﻿,﻿Mobile,Mobile
﻿mob.al.0022,﻿church,﻿St. Peter's,English,,,,,﻿Montgomery County,﻿Montgomery,﻿Montgomery,﻿AL,﻿AL,32.3754699,-86.3058448,,,,﻿wil_j_clancy_901,﻿Rev.,﻿William J. Clancy,,,,,,,,1840,,,﻿,﻿,﻿Mobile,Mobile
﻿mob.al.0016,﻿station,not recorded,English,,,,,,﻿Greensborough,,﻿AL,,,,,,﻿attended by Rev. William J. Clancy,﻿wil_j_clancy_901,﻿Rev.,﻿William J. Clancy,,,,,,,,1840,,,﻿,﻿,﻿Mobile,Mobile
﻿mob.al.0028,﻿station,not recorded,English,,,,,,﻿Tuscaloosa,,﻿AL,,,,,,﻿attended by Rev. William J. Clancy,﻿wil_j_clancy_901,﻿Rev.,﻿William J. Clancy,,,,,,,,1840,,﻿https://www.hschurch.com/history,﻿,﻿,﻿Mobile,Mobile
﻿mob.al.0018,﻿station,not recorded,English,,,,,,﻿Huntsville,,﻿AL,,,,,,﻿attended by Rev. William J. Clancy,﻿wil_j_clancy_901,﻿Rev.,﻿William J. Clancy,,,,,,,,1840,,﻿https://www.smvparish.com/about,﻿,﻿,﻿Mobile,Mobile
﻿mob.al.0029,﻿station,not recorded,English,,,,,,﻿Tuscumbia,,﻿AL,,,,,,﻿attended by Rev. William J. Clancy,﻿wil_j_clancy_901,﻿Rev.,﻿William J. Clancy,,,,,,,,1840,,,﻿,﻿,﻿Mobile,Mobile
﻿mob.al.0013,﻿station,not recorded,English,,,,,,﻿Florence,,﻿AL,,,,,,﻿attended by Rev. William J. Clancy,﻿wil_j_clancy_901,﻿Rev.,﻿William J. Clancy,,,,,,,,1840,,,﻿,﻿,﻿Mobile,Mobile
﻿mob.al.9001,﻿station,not recorded,English,,﻿Swift Creek,,,,,,﻿AL,,,,,,﻿attended by Rev. William J. Clancy,﻿wil_j_clancy_901,﻿Rev.,﻿William J. Clancy,,,,,,,,1840,,,﻿,﻿,﻿Mobile,Mobile
﻿mob.al.9000,﻿church,﻿St. Michael's,English,,,,,﻿Escambia County,﻿Pensacola,﻿Pensacola,﻿FL,﻿FL,30.41378766,-87.21627056,,,,﻿s_guinand_901,﻿Rev.,﻿S. Guinand,,,,,,,,1840,,﻿https://stmichaelbasilica.com/our-history,﻿,﻿,﻿Mobile,Mobile
﻿sta.fl.9000,﻿station,not recorded,English,,﻿Barranca's,,,,,,﻿FL,﻿FL,,,,,﻿visited by Rev. S. Guinand,﻿s_guinand_901,﻿Rev.,﻿S. Guinand,,,,,,,,1840,,,﻿,﻿,﻿Mobile,Mobile
﻿sta.fl.9001,﻿station,not recorded,English,,﻿Perdido Bay,,,,,,﻿FL,﻿FL,,,,,﻿visited by Rev. S. Guinand,﻿s_guinand_901,﻿Rev.,﻿S. Guinand,,,,,,,,1840,,,﻿,﻿,﻿Mobile,Mobile
﻿sta.fl.9002,﻿station,not recorded,English,,﻿Escombia Bay,,,,,,﻿FL,﻿FL,,,,,﻿visited by Rev. S. Guinand,﻿s_guinand_901,﻿Rev.,﻿S. Guinand,,,,,,,,1840,,,﻿,﻿,﻿Mobile,Mobile
﻿sta.fl.9003,﻿station,not recorded,English,,﻿St. Joseph's Bay,,,,,,﻿FL,﻿FL,,,,,﻿visited by Rev. G Chalon,﻿g_chalon_901,﻿Rev.,﻿G. Chalon,,,,,,,,1840,,,﻿,﻿,﻿Mobile,Mobile
﻿sta.fl.9003,﻿station,not recorded,English,,﻿St. Andrew's Bay,,,,,,﻿FL,,,,,,﻿visited by Rev. G Chalon,﻿g_chalon_901,﻿Rev.,﻿G. Chalon,,,,,,,,1840,,,﻿,﻿,﻿Mobile,Mobile
